Timestamp,Open,High,Low,Close,Volume
2026-08-31 09:33:00+05:30,77003.97,77024.18,76996.57,77010.91,65333
2026-08-31 09:34:00+05:30,77014.54,77025.99,76987.56,76991.36,74280
2026-08-31 09:35:00+05:30,76991.02,77001.14,76955.47,76961.73,47549
2026-08-31 09:36:00+05:30,76952.7,76975.32,76952.7,76973.08,23611
2026-08-31 09:37:00+05:30,76973.49,76996.76,76973.49,76995.53,46621
2026-08-31 09:38:00+05:30,76997.55,77006.98,76966.89,76966.89,50296
2026-08-31 09:39:00+05:30,76966.11,76970.59,76951.13,76959.81,21817
2026-08-31 09:40:00+05:30,76954.66,76968.4,76934.96,76961.43,52438
2026-08-31 09:41:00+05:30,76958.51,76961.71,76935.5,76938.78,77333
2026-08-31 09:42:00+05:30,76936.68,76943.51,76903.55,76910.8,30157
2026-08-31 09:43:00+05:30,76909.14,76914.32,76890.73,76893.03,53572
2026-08-31 09:44:00+05:30,76893.71,76895.73,76870.55,76876.7,41414
2026-08-31 09:45:00+05:30,76883.7,76889.46,76869.59,76889.46,293496
2026-08-31 09:46:00+05:30,76888.7,76913.69,76888.7,76909.7,24541
2026-08-31 09:47:00+05:30,76913.24,76924.15,76908.9,76914.52,40092
2026-08-31 09:48:00+05:30,76915.66,76922.39,76878.11,76884.24,35792
2026-08-31 09:49:00+05:30,76886.17,76898.2,76883.58,76896.55,13721
2026-08-31 09:50:00+05:30,76896.09,76906.43,76886.98,76904.5,41524
2026-08-31 09:51:00+05:30,76905.28,76917.94,76902.16,76913.95,24154
2026-08-31 09:52:00+05:30,76914.53,76916.19,76865.6,76865.6,30689
2026-08-31 09:53:00+05:30,76866.72,76891.58,76861.98,76883.88,25324
2026-08-31 09:54:00+05:30,76879.05,76892.18,76872.86,76876.62,19163
2026-08-31 09:55:00+05:30,76879.95,76883.79,76867.15,76867.15,17160
2026-08-31 09:56:00+05:30,76867.53,76876.67,76845.84,76846.4,20613
2026-08-31 09:57:00+05:30,76851.55,76857.4,76842.29,76850.88,16431
2026-08-31 09:58:00+05:30,76853.7,76874.49,76853.7,76869.8,26268
2026-08-31 09:59:00+05:30,76871.58,76876.41,76854.78,76874.11,33561
2026-08-31 10:00:00+05:30,76877.97,76896.55,76877.67,76889.7,22699
2026-08-31 10:01:00+05:30,76894.24,76895.36,76876.03,76879.37,14922
2026-08-31 10:02:00+05:30,76875.98,76897.22,76875.98,76893.04,41961
2026-08-31 10:03:00+05:30,76892.2,76896.23,76864.85,76880.26,107852
2026-08-31 10:04:00+05:30,76878.11,76901.71,76875.91,76900.98,21433
2026-08-31 10:05:00+05:30,76896.64,76921.5,76891.12,76921.5,43177
2026-08-31 10:06:00+05:30,76919.96,76933.0,76906.75,76932.93,114269
2026-08-31 10:07:00+05:30,76931.28,76935.72,76914.03,76924.15,23042
2026-08-31 10:08:00+05:30,76927.28,76928.45,76912.34,76919.66,17399
2026-08-31 10:09:00+05:30,76916.99,76923.12,76879.67,76883.75,38127
2026-08-31 10:10:00+05:30,76890.59,76894.21,76836.45,76844.94,58231
2026-08-31 10:11:00+05:30,76846.03,76847.08,76825.52,76831.34,29643
2026-08-31 10:12:00+05:30,76832.98,76837.69,76814.24,76816.14,26696
2026-08-31 10:13:00+05:30,76816.43,76848.47,76815.02,76845.45,22478
2026-08-31 10:14:00+05:30,76845.88,76854.14,76837.63,76841.1,20131
2026-08-31 10:15:00+05:30,76840.57,76844.24,76831.1,76839.23,23616
2026-08-31 10:16:00+05:30,76843.58,76845.73,76818.69,76822.02,16979
2026-08-31 10:17:00+05:30,76826.29,76828.3,76809.67,76817.41,35589
2026-08-31 10:18:00+05:30,76819.13,76827.26,76804.82,76827.26,18797
2026-08-31 10:19:00+05:30,76823.24,76826.61,76807.33,76816.56,26287
2026-08-31 10:20:00+05:30,76818.25,76818.25,76794.42,76805.98,22135
2026-08-31 10:21:00+05:30,76802.95,76810.09,76800.64,76803.38,11825
2026-08-31 10:22:00+05:30,76802.08,76818.21,76798.16,76812.03,23703
2026-08-31 10:23:00+05:30,76811.54,76818.48,76793.44,76801.2,16900
2026-08-31 10:24:00+05:30,76801.15,76807.56,76789.85,76798.73,14126
2026-08-31 10:25:00+05:30,76799.33,76803.15,76784.85,76801.21,36903
2026-08-31 10:26:00+05:30,76803.54,76843.09,76799.94,76843.09,19903
2026-08-31 10:27:00+05:30,76844.81,76855.8,76840.69,76850.75,8531
2026-08-31 10:28:00+05:30,76849.84,76872.14,76849.84,76868.42,17647
2026-08-31 10:29:00+05:30,76868.51,76871.81,76855.59,76856.88,12736
2026-08-31 10:30:00+05:30,76859.02,76869.53,76856.32,76859.54,16199
2026-08-31 10:31:00+05:30,76860.68,76861.14,76845.58,76851.8,10977
2026-08-31 10:32:00+05:30,76850.4,76859.6,76834.5,76839.25,7110
2026-08-31 10:33:00+05:30,76844.27,76847.23,76816.0,76817.01,17542
2026-08-31 10:34:00+05:30,76816.94,76822.91,76794.81,76795.43,31019
2026-08-31 10:35:00+05:30,76792.93,76804.08,76789.12,76796.48,17117
2026-08-31 10:36:00+05:30,76796.42,76803.19,76787.6,76797.78,18744
2026-08-31 10:37:00+05:30,76795.95,76795.95,76769.58,76786.54,10786
2026-08-31 10:38:00+05:30,76780.98,76780.98,76751.32,76759.16,16025
2026-08-31 10:39:00+05:30,76759.23,76779.24,76756.73,76775.63,6663
2026-08-31 10:40:00+05:30,76774.51,76782.66,76764.42,76764.42,10661
2026-08-31 10:41:00+05:30,76765.06,76777.89,76763.84,76775.5,9506
2026-08-31 10:42:00+05:30,76771.45,76780.45,76764.27,76779.16,159443
2026-08-31 10:43:00+05:30,76779.09,76800.89,76777.81,76800.07,24824
2026-08-31 10:44:00+05:30,76801.38,76807.91,76795.63,76799.67,21791
2026-08-31 10:45:00+05:30,76802.63,76812.44,76794.3,76803.44,28546
2026-08-31 10:46:00+05:30,76803.46,76807.49,76790.48,76796.21,16322
2026-08-31 10:47:00+05:30,76796.91,76801.15,76776.21,76779.41,32210
2026-08-31 10:48:00+05:30,76782.66,76791.0,76778.66,76788.65,7776
2026-08-31 10:49:00+05:30,76788.4,76793.99,76781.68,76783.66,17168
2026-08-31 10:50:00+05:30,76785.12,76792.21,76772.18,76780.56,20916
2026-08-31 10:51:00+05:30,76784.09,76784.09,76760.03,76760.38,15160
2026-08-31 10:52:00+05:30,76765.73,76780.66,76761.11,76775.22,10287
2026-08-31 10:53:00+05:30,76776.59,76790.97,76776.59,76783.59,19147
2026-08-31 10:54:00+05:30,76784.08,76795.48,76778.4,76788.85,525234
2026-08-31 10:55:00+05:30,76788.48,76791.95,76780.57,76784.99,15722
2026-08-31 10:56:00+05:30,76786.7,76790.82,76770.14,76779.77,9643
2026-08-31 10:57:00+05:30,76775.11,76804.47,76775.11,76796.84,16372
2026-08-31 10:58:00+05:30,76797.76,76814.99,76795.96,76814.27,10371
2026-08-31 10:59:00+05:30,76815.97,76824.54,76809.1,76809.1,13752
2026-08-31 11:00:00+05:30,76813.37,76828.09,76808.13,76828.09,17037
2026-08-31 11:01:00+05:30,76828.69,76836.63,76816.86,76821.32,15622
2026-08-31 11:02:00+05:30,76823.56,76825.76,76814.53,76815.31,32518
2026-08-31 11:03:00+05:30,76815.13,76819.4,76803.3,76812.67,10654
2026-08-31 11:04:00+05:30,76809.08,76817.22,76805.76,76815.02,10796
2026-08-31 11:05:00+05:30,76820.64,76823.2,76807.77,76809.37,11455
2026-08-31 11:06:00+05:30,76809.72,76812.4,76787.72,76790.85,12717
2026-08-31 11:07:00+05:30,76790.71,76796.9,76780.9,76793.94,38837
2026-08-31 11:08:00+05:30,76795.67,76798.87,76783.22,76791.55,20863
2026-08-31 11:09:00+05:30,76780.89,76787.66,76775.17,76778.25,18517
2026-08-31 11:10:00+05:30,76778.6,76787.87,76772.73,76780.63,9845
2026-08-31 11:11:00+05:30,76779.94,76785.25,76764.55,76764.55,9157
2026-08-31 11:12:00+05:30,76769.23,76772.76,76757.39,76764.88,28117
2026-08-31 11:13:00+05:30,76764.69,76778.85,76763.07,76771.51,57323
2026-08-31 11:14:00+05:30,76776.47,76789.94,76772.53,76789.55,13811
2026-08-31 11:15:00+05:30,76787.66,76794.81,76781.71,76788.66,23787
2026-08-31 11:16:00+05:30,76788.09,76812.3,76788.09,76810.19,59823
2026-08-31 11:17:00+05:30,76809.58,76811.83,76793.71,76811.62,141458
2026-08-31 11:18:00+05:30,76812.94,76812.94,76800.71,76802.68,9050
2026-08-31 11:19:00+05:30,76804.13,76808.5,76797.74,76799.07,21125
2026-08-31 11:20:00+05:30,76798.93,76807.58,76795.76,76806.91,8613
2026-08-31 11:21:00+05:30,76805.87,76806.11,76784.79,76798.72,9228
2026-08-31 11:22:00+05:30,76798.9,76823.29,76796.49,76820.1,4584
2026-08-31 11:23:00+05:30,76822.98,76824.89,76809.7,76809.7,6497
2026-08-31 11:24:00+05:30,76811.26,76813.65,76790.68,76790.68,15763
2026-08-31 11:25:00+05:30,76792.6,76798.26,76786.17,76797.27,10629
2026-08-31 11:26:00+05:30,76798.96,76803.49,76791.19,76801.39,71389
2026-08-31 11:27:00+05:30,76799.43,76804.02,76790.64,76797.33,35235
2026-08-31 11:28:00+05:30,76797.94,76811.4,76793.49,76796.28,18401
2026-08-31 11:29:00+05:30,76797.12,76820.96,76793.5,76815.86,13368
2026-08-31 11:30:00+05:30,76814.55,76842.17,76813.32,76833.12,10693
2026-08-31 11:31:00+05:30,76832.32,76840.69,76819.41,76821.74,13251
2026-08-31 11:32:00+05:30,76822.77,76828.56,76812.89,76826.84,16217
2026-08-31 11:33:00+05:30,76828.79,76831.89,76814.79,76821.26,29844
2026-08-31 11:34:00+05:30,76821.58,76845.73,76818.85,76843.03,9803
2026-08-31 11:35:00+05:30,76839.28,76856.59,76834.62,76848.4,6053
2026-08-31 11:36:00+05:30,76848.06,76878.49,76848.06,76859.54,19024
2026-08-31 11:37:00+05:30,76859.74,76859.97,76832.55,76835.43,12954
2026-08-31 11:38:00+05:30,76839.96,76862.29,76839.67,76848.45,17661
2026-08-31 11:39:00+05:30,76847.64,76851.65,76835.33,76842.4,9787
2026-08-31 11:40:00+05:30,76843.37,76858.42,76840.99,76858.42,12401
2026-08-31 11:41:00+05:30,76858.58,76868.07,76850.32,76861.24,17029
2026-08-31 11:42:00+05:30,76859.7,76875.39,76858.12,76872.52,13301
2026-08-31 11:43:00+05:30,76869.6,76884.19,76869.6,76879.57,15713
2026-08-31 11:44:00+05:30,76879.36,76879.36,76861.32,76865.4,48001
2026-08-31 11:45:00+05:30,76865.69,76878.23,76865.69,76871.36,11124
2026-08-31 11:46:00+05:30,76869.84,76879.53,76865.73,76871.93,33801
2026-08-31 11:47:00+05:30,76868.9,76876.01,76852.96,76854.61,10809
2026-08-31 11:48:00+05:30,76854.21,76857.04,76837.23,76842.21,11056
2026-08-31 11:49:00+05:30,76850.87,76883.51,76846.29,76879.58,23471
2026-08-31 11:50:00+05:30,76882.72,76889.58,76865.64,76884.3,60420
2026-08-31 11:51:00+05:30,76889.12,76901.47,76885.11,76887.31,4521
2026-08-31 11:52:00+05:30,76886.71,76900.26,76886.71,76894.29,14937
2026-08-31 11:53:00+05:30,76892.3,76916.31,76889.38,76916.31,9018
2026-08-31 11:54:00+05:30,76917.79,76996.71,76913.04,76988.65,44617
2026-08-31 11:55:00+05:30,76989.54,77021.39,76989.18,77020.13,11061
2026-08-31 11:56:00+05:30,77013.54,77049.5,77004.76,77049.5,10330
2026-08-31 11:57:00+05:30,77045.1,77049.98,77029.46,77029.46,16396
2026-08-31 11:58:00+05:30,77031.64,77044.73,77007.08,77007.08,18297
2026-08-31 11:59:00+05:30,77003.16,77003.16,76979.19,76987.57,25206
2026-08-31 12:00:00+05:30,76986.23,76991.75,76976.61,76982.99,25527
2026-08-31 12:01:00+05:30,76982.21,76982.66,76963.18,76966.27,42870
2026-08-31 12:02:00+05:30,76966.33,76980.09,76964.06,76977.22,9935
2026-08-31 12:03:00+05:30,76978.15,76990.95,76972.82,76989.29,17856
2026-08-31 12:04:00+05:30,76987.93,77009.2,76987.93,77008.33,14218
2026-08-31 12:05:00+05:30,77008.97,77012.63,76980.75,76989.03,40445
2026-08-31 12:06:00+05:30,76993.22,76993.22,76976.63,76984.91,19780
2026-08-31 12:07:00+05:30,76985.95,76991.42,76982.77,76985.11,11740
2026-08-31 12:08:00+05:30,76988.03,76988.03,76962.29,76968.15,36089
2026-08-31 12:09:00+05:30,76969.09,76975.84,76964.92,76964.92,25390
2026-08-31 12:10:00+05:30,76966.37,76975.25,76955.18,76959.59,28422
2026-08-31 12:11:00+05:30,76960.07,76972.59,76958.5,76970.72,13131
2026-08-31 12:12:00+05:30,76970.4,76977.94,76957.4,76973.5,23883
2026-08-31 12:13:00+05:30,76975.35,76984.37,76956.43,76956.43,11513
2026-08-31 12:14:00+05:30,76962.87,76968.23,76942.61,76946.52,36658
2026-08-31 12:15:00+05:30,76945.48,76949.18,76937.14,76940.77,6016
2026-08-31 12:16:00+05:30,76943.88,76969.38,76937.86,76966.08,13177
2026-08-31 12:17:00+05:30,76968.01,76977.27,76960.5,76972.88,27444
2026-08-31 12:18:00+05:30,76972.78,76987.65,76967.1,76975.23,60520
2026-08-31 12:19:00+05:30,76974.88,76991.93,76970.5,76986.72,25122
2026-08-31 12:20:00+05:30,76986.5,77001.85,76986.5,76998.78,41807
2026-08-31 12:21:00+05:30,76998.54,77001.75,76991.46,77001.72,25461
2026-08-31 12:22:00+05:30,77000.72,77017.61,76992.7,77015.46,40997
2026-08-31 12:23:00+05:30,77015.4,77015.4,76987.99,76991.88,24159
2026-08-31 12:24:00+05:30,76993.6,76993.66,76977.9,76980.18,37742
2026-08-31 12:25:00+05:30,76980.43,76982.99,76971.22,76972.61,30691
2026-08-31 12:26:00+05:30,76972.88,76978.77,76968.21,76974.61,14733
2026-08-31 12:27:00+05:30,76974.82,76974.82,76962.85,76974.43,8876
2026-08-31 12:28:00+05:30,76975.91,76978.48,76962.36,76962.36,18542
2026-08-31 12:29:00+05:30,76967.05,76981.77,76962.95,76974.09,20185
2026-08-31 12:30:00+05:30,76974.24,76974.24,76939.09,76955.27,33071
2026-08-31 12:31:00+05:30,76954.75,76961.16,76950.45,76953.49,22059
2026-08-31 12:32:00+05:30,76952.64,76971.17,76952.64,76971.17,13148
2026-08-31 12:33:00+05:30,76966.09,76971.57,76954.93,76965.19,21729
2026-08-31 12:34:00+05:30,76963.84,76967.34,76945.83,76945.83,7744
2026-08-31 12:35:00+05:30,76944.81,76963.68,76940.73,76962.73,15453
2026-08-31 12:36:00+05:30,76961.69,76974.28,76958.11,76968.52,10486
2026-08-31 12:37:00+05:30,76968.22,76969.83,76955.42,76965.87,34536
2026-08-31 12:38:00+05:30,76966.9,76979.87,76966.9,76979.17,19029
2026-08-31 12:39:00+05:30,76979.71,76987.17,76975.28,76984.66,21656
2026-08-31 12:40:00+05:30,76984.28,77002.76,76982.8,76997.22,95949
2026-08-31 12:41:00+05:30,76996.52,77008.58,76986.68,77006.03,21860
2026-08-31 12:42:00+05:30,77004.91,77007.35,76988.7,76989.63,14691
2026-08-31 12:43:00+05:30,76986.5,76986.5,76973.18,76978.09,18841
2026-08-31 12:44:00+05:30,76978.39,76992.77,76977.98,76991.08,9675
2026-08-31 12:45:00+05:30,76990.34,76996.6,76977.24,76978.55,28890
2026-08-31 12:46:00+05:30,76977.07,76979.43,76957.31,76957.31,20510
2026-08-31 12:47:00+05:30,76958.05,76967.32,76951.14,76967.32,12692
2026-08-31 12:48:00+05:30,76967.43,76967.62,76955.26,76965.47,14074
2026-08-31 12:49:00+05:30,76966.88,76976.15,76960.02,76975.16,20911
2026-08-31 12:50:00+05:30,76973.1,76987.84,76964.27,76987.84,9035
2026-08-31 12:51:00+05:30,76989.94,76997.97,76982.99,76986.09,17150
2026-08-31 12:52:00+05:30,76987.19,76997.52,76983.5,76995.31,3787
2026-08-31 12:53:00+05:30,76994.41,77000.41,76993.61,76996.15,8197
2026-08-31 12:54:00+05:30,76995.05,77011.69,76993.6,77008.91,19478
2026-08-31 12:55:00+05:30,77009.48,77012.49,76996.86,76998.94,14271
2026-08-31 12:56:00+05:30,76995.09,77011.26,76994.18,77009.24,20253
2026-08-31 12:57:00+05:30,77012.57,77014.9,76991.74,76998.86,20247
2026-08-31 12:58:00+05:30,76999.47,77009.32,76992.23,77005.26,21116
2026-08-31 12:59:00+05:30,77001.98,77009.4,76990.51,76993.21,12160
2026-08-31 13:00:00+05:30,76991.36,76999.8,76982.13,76982.39,35047
2026-08-31 13:01:00+05:30,76982.46,76996.11,76971.86,76996.11,75671
2026-08-31 13:02:00+05:30,76994.54,77006.26,76987.21,76993.19,6795
2026-08-31 13:03:00+05:30,76993.0,77001.03,76988.99,76991.09,8114
2026-08-31 13:04:00+05:30,76990.44,77001.38,76985.56,76996.28,8066
2026-08-31 13:05:00+05:30,76997.05,77000.7,76988.76,76993.03,19833
2026-08-31 13:06:00+05:30,76993.67,76999.48,76985.86,76988.15,8527
2026-08-31 13:07:00+05:30,76990.39,76994.51,76982.82,76986.09,6475
2026-08-31 13:08:00+05:30,76987.3,76997.63,76982.77,76985.22,10642
2026-08-31 13:09:00+05:30,76985.71,76989.46,76973.8,76977.01,13578
2026-08-31 13:10:00+05:30,76976.69,76978.38,76963.55,76971.05,18454
2026-08-31 13:11:00+05:30,76972.47,77003.44,76966.4,76982.08,97764
2026-08-31 13:12:00+05:30,76982.07,76988.1,76977.54,76982.96,10259
2026-08-31 13:13:00+05:30,76981.83,76998.31,76981.83,76995.93,15407
2026-08-31 13:14:00+05:30,76994.89,77014.58,76991.67,77010.17,10416
2026-08-31 13:15:00+05:30,77009.96,77013.48,76999.97,77009.65,57582
2026-08-31 13:16:00+05:30,77009.42,77009.42,76993.39,77002.91,11232
2026-08-31 13:17:00+05:30,77001.73,77005.9,76989.74,76994.83,8452
2026-08-31 13:18:00+05:30,76995.4,76998.61,76986.87,76996.99,114432
2026-08-31 13:19:00+05:30,76995.76,77002.05,76987.64,76988.04,16660
2026-08-31 13:20:00+05:30,76987.91,76994.29,76985.85,76988.51,41398
2026-08-31 13:21:00+05:30,76987.55,76994.73,76981.91,76990.62,16546
2026-08-31 13:22:00+05:30,76991.9,76996.74,76981.03,76987.5,23451
2026-08-31 13:23:00+05:30,76985.1,76988.76,76977.78,76984.79,59453
2026-08-31 13:24:00+05:30,76985.47,76993.18,76984.45,76988.43,8050
2026-08-31 13:25:00+05:30,76988.74,77001.14,76986.66,76988.24,22925
2026-08-31 13:26:00+05:30,76988.63,76999.69,76986.23,76988.25,20173
2026-08-31 13:27:00+05:30,76985.22,77022.44,76984.01,77006.21,20528
2026-08-31 13:28:00+05:30,76997.85,77006.96,76987.56,76988.87,20759
2026-08-31 13:29:00+05:30,76992.72,76995.61,76978.78,76992.43,27521
2026-08-31 13:30:00+05:30,76992.47,76996.59,76983.82,76989.72,3210
2026-08-31 13:31:00+05:30,76990.36,76996.86,76978.89,76989.65,32791
2026-08-31 13:32:00+05:30,76991.8,76993.62,76980.47,76985.78,7732
2026-08-31 13:33:00+05:30,76986.8,77000.79,76983.72,76998.45,11148
2026-08-31 13:34:00+05:30,76997.65,77005.55,76992.58,76995.92,21604
2026-08-31 13:35:00+05:30,76995.28,77004.27,76990.3,76991.91,6742
2026-08-31 13:36:00+05:30,76991.85,76996.74,76974.22,76978.75,28276
2026-08-31 13:37:00+05:30,76977.95,76981.64,76967.06,76977.14,11522
2026-08-31 13:38:00+05:30,76976.45,76986.27,76970.63,76981.83,9480
2026-08-31 13:39:00+05:30,76979.16,76989.28,76970.95,76970.95,6189
2026-08-31 13:40:00+05:30,76972.61,76982.2,76965.0,76979.56,5487
2026-08-31 13:41:00+05:30,76976.99,76976.99,76956.99,76962.78,25157
2026-08-31 13:42:00+05:30,76961.99,76971.92,76961.42,76962.88,8298
2026-08-31 13:43:00+05:30,76961.13,76962.05,76943.45,76946.02,17917
2026-08-31 13:44:00+05:30,76945.82,76958.62,76944.28,76951.02,15249
2026-08-31 13:45:00+05:30,76950.76,76958.66,76942.08,76947.33,30160
2026-08-31 13:46:00+05:30,76946.82,76952.6,76940.23,76949.42,14846
2026-08-31 13:47:00+05:30,76950.33,76957.33,76941.74,76948.31,13361
2026-08-31 13:48:00+05:30,76943.47,76958.74,76937.06,76955.03,6059
2026-08-31 13:49:00+05:30,76952.83,76976.86,76951.37,76963.48,5805
2026-08-31 13:50:00+05:30,76964.52,76975.73,76959.02,76969.59,7251
2026-08-31 13:51:00+05:30,76969.6,76979.56,76964.3,76967.14,11090
2026-08-31 13:52:00+05:30,76968.0,76972.07,76958.32,76968.79,6559
2026-08-31 13:53:00+05:30,76968.84,76969.07,76947.8,76948.2,10765
2026-08-31 13:54:00+05:30,76948.52,76954.15,76942.62,76953.86,5971
2026-08-31 13:55:00+05:30,76952.43,76956.52,76936.49,76942.39,22348
2026-08-31 13:56:00+05:30,76939.18,76944.61,76932.64,76941.6,21512
2026-08-31 13:57:00+05:30,76941.23,76941.23,76923.27,76937.48,7259
2026-08-31 13:58:00+05:30,76932.47,76937.97,76927.4,76930.25,11879
2026-08-31 13:59:00+05:30,76930.96,76937.62,76914.08,76920.64,26386
2026-08-31 14:00:00+05:30,76919.48,76924.81,76900.72,76916.56,11069
2026-08-31 14:01:00+05:30,76916.07,76921.69,76893.45,76900.31,42449
2026-08-31 14:02:00+05:30,76901.78,76911.93,76893.09,76909.47,19453
2026-08-31 14:03:00+05:30,76909.01,76909.26,76885.56,76890.11,23080
2026-08-31 14:04:00+05:30,76890.1,76890.1,76869.72,76871.88,18196
2026-08-31 14:05:00+05:30,76873.17,76877.0,76843.74,76847.73,20320
2026-08-31 14:06:00+05:30,76849.26,76880.33,76842.39,76880.13,11069
2026-08-31 14:07:00+05:30,76878.05,76896.51,76866.84,76891.19,13401
2026-08-31 14:08:00+05:30,76893.22,76898.74,76870.02,76884.8,51856
2026-08-31 14:09:00+05:30,76881.09,76885.5,76856.06,76859.74,13530
2026-08-31 14:10:00+05:30,76864.94,76878.75,76859.66,76873.31,9629
2026-08-31 14:11:00+05:30,76872.91,76872.91,76858.34,76863.3,30497
2026-08-31 14:12:00+05:30,76863.65,76871.33,76857.02,76867.82,11952
2026-08-31 14:13:00+05:30,76868.61,76871.62,76863.98,76869.16,9257
2026-08-31 14:14:00+05:30,76868.28,76876.92,76861.13,76862.48,8767
2026-08-31 14:15:00+05:30,76857.73,76871.64,76857.73,76870.91,45262
2026-08-31 14:16:00+05:30,76868.34,76880.94,76848.51,76880.94,46981
2026-08-31 14:17:00+05:30,76877.08,76888.07,76868.45,76874.92,38946
2026-08-31 14:18:00+05:30,76874.46,76883.79,76869.91,76879.33,24928
2026-08-31 14:19:00+05:30,76879.96,76887.63,76860.56,76867.92,24351
2026-08-31 14:20:00+05:30,76868.85,76872.24,76845.91,76845.91,19078
